match_id,player,team,minute,second,time_sec,x,y,end_x,end_y,angle,swing_type,recipient_body_part,success
3750234,Stephen Kenneth Hunt,NY Cosmos,5,52,352,120.0,0.1,86.3,25.5,2.4957218,inswinging,Other,False
3750234,Tony Field,NY Cosmos,8,26,506,120.0,0.1,112.5,38.2,1.7651616,outswinging,Head,False
3750234,James Gillen Robertson,Seattle Sounders,10,1,601,120.0,80.0,107.8,31.3,-1.8162581,outswinging,Unknown,False
3750234,James Gillen Robertson,Seattle Sounders,13,56,836,120.0,80.0,116.6,45.8,-1.669886,outswinging,Other,False
3750234,Stephen Kenneth Hunt,NY Cosmos,19,12,1152,120.0,0.1,110.5,44.1,1.7834413,outswinging,Other,False
3750234,Tony Field,NY Cosmos,19,41,1181,120.0,80.0,111.6,45.8,-1.8116428,outswinging,Unknown,False
3750234,Tony Field,NY Cosmos,24,13,1453,120.0,0.1,117.5,37.2,1.63808,outswinging,Unknown,False
3750234,Tony Field,NY Cosmos,31,10,1870,120.0,80.0,106.4,74.6,-2.7636244,outswinging,Other,False
3750234,Giorgio Chinaglia,NY Cosmos,39,34,2374,120.0,80.0,97.4,67.1,-2.6229231,outswinging,Unknown,False
3750234,James Gillen Robertson,Seattle Sounders,51,3,3063,120.0,80.0,118.7,77.8,-2.1045046,outswinging,Other,False
3750234,Tony Field,NY Cosmos,54,44,3284,120.0,80.0,113.0,33.9,-1.7214891,outswinging,Other,False
3750234,Dave Gillett,Seattle Sounders,57,30,3450,120.0,0.1,101.0,32.1,2.1066077,outswinging,Other,False
3750234,Tony Field,NY Cosmos,66,56,4016,120.0,80.0,110.7,44.0,-1.8236027,outswinging,Other,False
3750234,Tony Field,NY Cosmos,67,49,4069,120.0,80.0,116.5,74.8,-2.1632237,outswinging,Other,False
3750234,James Gillen Robertson,Seattle Sounders,73,7,4387,120.0,80.0,116.9,41.3,-1.6507291,outswinging,Other,False
3750234,James Gillen Robertson,Seattle Sounders,73,26,4406,120.0,80.0,111.8,40.2,-1.7739834,outswinging,Head,False
3750234,Tony Field,NY Cosmos,75,16,4516,120.0,80.0,105.0,46.8,-1.9951521,outswinging,Unknown,False
3754208,Aleksandar Kolarov,Manchester City,3,31,211,120.0,0.1,111.2,36.0,1.8111819,inswinging,Head,False
3754208,Kevin De Bruyne,Manchester City,9,29,569,120.0,80.0,100.5,36.7,-1.9939383,outswinging,Other,False
3754208,Alberto Moreno Pérez,Liverpool,25,30,1530,120.0,0.1,113.3,35.2,1.7594105,inswinging,Head,False
3754208,Aleksandar Kolarov,Manchester City,28,48,1728,120.0,0.1,111.1,37.3,1.8056295,inswinging,Other,False
3754208,Aleksandar Kolarov,Manchester City,39,50,2390,120.0,0.1,111.7,33.1,1.8172005,inswinging,Other,False
3754208,Aleksandar Kolarov,Manchester City,45,43,2743,120.0,0.1,110.9,38.1,1.8058436,inswinging,Head,False
3754208,Alberto Moreno Pérez,Liverpool,50,19,3019,120.0,0.1,111.6,3.0,2.8091664,inswinging,Other,False
3754208,Aleksandar Kolarov,Manchester City,54,11,3251,120.0,0.1,115.6,33.9,1.7002459,inswinging,Other,False
3754208,Alberto Moreno Pérez,Liverpool,60,27,3627,120.0,0.1,108.1,40.9,1.8545904,inswinging,Head,False
3754208,Kevin De Bruyne,Manchester City,65,56,3956,120.0,80.0,116.9,78.3,-2.6399887,outswinging,Other,False
3754208,Alberto Moreno Pérez,Liverpool,70,37,4237,120.0,0.1,110.3,39.4,1.8127792,inswinging,Other,False
3754208,Kevin De Bruyne,Manchester City,74,48,4488,120.0,0.1,111.8,41.1,1.7681919,outswinging,Other,False
3754208,Kevin De Bruyne,Manchester City,79,35,4775,120.0,0.1,115.9,30.9,1.7031351,outswinging,Unknown,False
3754208,Adam David Lallana,Liverpool,80,37,4837,120.0,80.0,105.7,34.4,-1.8746798,outswinging,Other,True
3754208,Aleksandar Kolarov,Manchester City,85,27,5127,120.0,0.1,109.1,37.7,1.8529556,inswinging,Head,False
3754208,Kevin De Bruyne,Manchester City,92,38,5558,120.0,80.0,111.8,44.5,-1.7978009,outswinging,Unknown,False
3879864,Juan Guillermo Cuadrado Bello,Juventus,9,42,582,120.0,0.1,110.8,4.1,2.7314653,outswinging,Other,False
3879864,Paulo Bruno Exequiel Dybala,Juventus,47,20,2840,120.0,80.0,116.4,36.1,-1.6526178,inswinging,Unknown,False
3879864,Paulo Bruno Exequiel Dybala,Juventus,59,49,3589,120.0,0.1,115.5,31.5,1.7131392,inswinging,Head,False
3879864,Federico Viviani,Hellas Verona,63,11,3791,120.0,0.1,114.2,45.9,1.6967634,outswinging,Other,False
3879864,Federico Viviani,Hellas Verona,64,50,3890,120.0,80.0,112.4,44.1,-1.7794154,outswinging,Other,False
3879864,Paulo Bruno Exequiel Dybala,Juventus,68,30,4110,120.0,0.1,103.3,4.5,2.8839743,outswinging,Other,False
3879864,Juan Guillermo Cuadrado Bello,Juventus,75,59,4559,120.0,80.0,111.6,50.3,-1.8464258,outswinging,Other,False
3879864,Federico Viviani,Hellas Verona,85,2,5102,120.0,0.1,111.5,36.0,1.8032838,outswinging,Unknown,False
3879864,Juan Guillermo Cuadrado Bello,Juventus,90,33,5433,120.0,0.1,110.5,35.2,1.8351188,outswinging,Unknown,False
3825782,Rubén Rochina Naixes,Granada,3,5,185,120.0,80.0,114.3,0.8,-1.6426421,inswinging,Unknown,False
3825782,Rubén Rochina Naixes,Granada,7,39,459,120.0,80.0,111.7,42.7,-1.7897491,inswinging,Other,False
3825782,Daniel Parejo Muñoz,Valencia,18,49,1129,120.0,80.0,114.7,49.3,-1.7417496,outswinging,Other,False
3825782,Daniel Parejo Muñoz,Valencia,29,36,1776,120.0,0.1,111.7,39.5,1.7784204,outswinging,Head,False
3825782,Daniel Parejo Muñoz,Valencia,39,54,2394,120.0,80.0,108.5,42.0,-1.8646656,outswinging,Unknown,False
3825782,Francisco Manuel Rico Castro,Granada,41,33,2493,120.0,0.1,115.2,27.7,1.7429872,outswinging,Unknown,False
3825782,Francisco Manuel Rico Castro,Granada,64,56,3896,120.0,80.0,107.7,39.5,-1.8656476,outswinging,Other,False
3825782,Francisco Manuel Rico Castro,Granada,79,25,4765,120.0,80.0,115.8,51.5,-1.7171116,outswinging,Other,False
3825782,Rubén Rochina Naixes,Granada,86,57,5217,120.0,0.1,115.4,33.3,1.708474,inswinging,Other,False
3878550,Filippo Falco,Bologna,11,46,706,120.0,0.1,105.5,41.2,1.9099617,inswinging,Other,False
3878550,Filippo Falco,Bologna,17,11,1031,120.0,80.0,112.9,76.9,-2.7299213,inswinging,Other,False
3878550,Filippo Falco,Bologna,21,41,1301,120.0,80.0,117.5,49.0,-1.6512673,inswinging,Unknown,False
3878550,Matteo Politano,Sassuolo,27,25,1645,120.0,80.0,83.8,71.2,-2.9031243,inswinging,Other,False
3878550,Joseph Alfred Duncan,Sassuolo,29,31,1771,120.0,0.1,110.5,38.9,1.8109177,inswinging,Head,False
3878550,Filippo Falco,Bologna,60,11,3611,120.0,80.0,107.4,37.9,-1.8615992,inswinging,Other,False
3878550,Nicola Sansone,Sassuolo,67,43,4063,120.0,80.0,115.2,39.3,-1.6881902,outswinging,Unknown,False
3878550,Filippo Falco,Bologna,75,40,4540,120.0,0.1,108.1,30.2,1.9472866,inswinging,Head,False
3878550,Joseph Alfred Duncan,Sassuolo,78,27,4707,120.0,80.0,116.0,46.2,-1.6885916,inswinging,Unknown,False
3878550,Joseph Alfred Duncan,Sassuolo,78,45,4725,120.0,80.0,116.0,43.4,-1.6796539,inswinging,Unknown,False
3878550,Filippo Falco,Bologna,79,47,4787,120.0,80.0,114.6,72.1,-2.1703925,inswinging,Other,False
3878550,Filippo Falco,Bologna,83,18,4998,120.0,0.1,114.9,35.0,1.715901,inswinging,Other,False
3878550,Filippo Falco,Bologna,83,58,5038,120.0,80.0,116.5,47.0,-1.6764619,inswinging,Other,False
3878550,Filippo Falco,Bologna,85,32,5132,120.0,80.0,116.9,43.5,-1.6555245,inswinging,Unknown,False
3878550,Filippo Falco,Bologna,93,28,5608,120.0,0.1,111.6,32.9,1.8215055,inswinging,Other,False
3900499,Adrien Thomasson,Nantes,3,13,193,120.0,80.0,106.9,32.0,-1.8372246,outswinging,Other,False
3900499,Adrien Thomasson,Nantes,45,25,2725,120.0,80.0,107.6,39.2,-1.865847,outswinging,Head,False
3900499,Abdelaziz Barrada,Marseille,48,39,2919,120.0,0.1,112.7,35.6,1.7736031,outswinging,Head,False
3900499,Abdelaziz Barrada,Marseille,65,15,3915,120.0,80.0,109.7,37.5,-1.8085649,outswinging,Head,False
3900499,Adrien Thomasson,Nantes,82,24,4944,120.0,80.0,96.7,30.3,-2.0091844,outswinging,Other,False
3900499,Adrien Thomasson,Nantes,82,46,4966,120.0,80.0,111.6,39.3,-1.7743268,outswinging,Head,False
3900499,Adrien Thomasson,Nantes,87,50,5270,120.0,0.1,116.4,41.7,1.6571198,outswinging,Unknown,False
3813312,Liston Colaco,ATK Mohun Bagan,1,12,72,120.0,0.1,116.8,32.0,1.6707753,outswinging,Other,False
3813312,Ahmed Jahouh,Mumbai City,37,3,2223,120.0,80.0,110.9,45.2,-1.8265635,outswinging,Other,True
3813312,Ahmed Jahouh,Mumbai City,57,0,3420,120.0,0.1,116.4,41.0,1.6585896,outswinging,Unknown,False
3813312,Ahmed Jahouh,Mumbai City,58,5,3485,120.0,80.0,115.0,38.5,-1.6907003,outswinging,Other,False
3813312,Ahmed Jahouh,Mumbai City,82,21,4941,120.0,80.0,109.2,72.8,-2.55359,outswinging,Other,False
3813312,David Joel Williams,ATK Mohun Bagan,90,30,5430,120.0,80.0,116.1,48.8,-1.6951513,outswinging,Other,False
3754263,Christian Fuchs,Leicester City,8,19,499,120.0,80.0,115.5,38.2,-1.6780388,inswinging,Unknown,False
3754263,Yohan Cabaye,Crystal Palace,46,43,2803,120.0,0.1,110.1,46.8,1.779695,outswinging,Head,False
3754263,Bakary Sako,Crystal Palace,77,8,4628,120.0,80.0,111.5,42.5,-1.7936965,inswinging,Head,False
3754263,Danny Drinkwater,Leicester City,93,49,5629,120.0,80.0,118.0,78.6,-2.5308666,outswinging,Other,False
3754263,Danny Drinkwater,Leicester City,94,6,5646,120.0,80.0,116.3,78.3,-2.7109,outswinging,Other,False
2275028,Caroline Weir,Manchester City WFC,6,35,395,120.0,0.1,112.4,44.4,1.7406999,inswinging,Other,False
2275028,Sarah Emma Mayling,Birmingham City WFC,12,27,747,120.0,0.1,115.0,36.6,1.7069353,outswinging,Unknown,False
2275028,Tessa Wullaert,Manchester City WFC,16,38,998,120.0,80.0,113.1,35.6,-1.7249686,outswinging,Head,False
2275028,Sarah Emma Mayling,Birmingham City WFC,23,7,1387,120.0,0.1,113.6,33.3,1.7612314,outswinging,Head,False
2275028,Caroline Weir,Manchester City WFC,25,54,1554,120.0,0.1,111.5,38.5,1.7886379,inswinging,Other,True
2275028,Tessa Wullaert,Manchester City WFC,31,43,1903,120.0,80.0,111.4,42.2,-1.7945017,outswinging,Unknown,False
2275028,Sarah Emma Mayling,Birmingham City WFC,60,11,3611,120.0,0.1,114.2,34.9,1.735945,outswinging,Other,False
2275028,Sarah Emma Mayling,Birmingham City WFC,82,38,4958,120.0,0.1,111.5,47.6,1.7478695,outswinging,Other,False
2275028,Brianna Visalli,Birmingham City WFC,83,13,4993,120.0,80.0,114.1,45.5,-1.7401723,outswinging,Unknown,False
3825643,Toni Kroos,Real Madrid,2,59,179,120.0,80.0,115.0,32.0,-1.6745887,outswinging,Unknown,False
3825643,Toni Kroos,Real Madrid,31,54,1914,120.0,0.1,111.1,39.2,1.7946045,outswinging,Unknown,False
3825643,Nabil El Zhar,Las Palmas,37,21,2241,120.0,80.0,110.9,41.8,-1.8046575,outswinging,Head,True
3825643,Toni Kroos,Real Madrid,47,7,2827,120.0,0.1,93.9,14.7,2.631571,outswinging,Other,False
3825643,Toni Kroos,Real Madrid,52,31,3151,120.0,80.0,113.3,44.3,-1.7563134,outswinging,Unknown,False
3825643,Toni Kroos,Real Madrid,52,48,3168,120.0,80.0,111.4,35.4,-1.7612835,outswinging,Head,False
3825643,Nabil El Zhar,Las Palmas,55,36,3336,120.0,80.0,114.3,50.2,-1.7597888,outswinging,Other,False
3825643,Jonathan Viera Ramos,Las Palmas,67,7,4027,120.0,0.1,112.4,78.4,1.6675558,outswinging,Unknown,False
3825643,Lucas Vázquez Iglesias,Real Madrid,91,29,5489,120.0,0.1,92.9,19.3,2.5251935,outswinging,Other,False
3879705,Saphir Sliti Taïder,Bologna,2,39,159,120.0,80.0,110.6,39.1,-1.7967021,outswinging,Unknown,False
3879705,Karim Laribi,Sassuolo,3,27,207,120.0,0.1,118.4,32.6,1.6199874,outswinging,Other,False
3879705,Saphir Sliti Taïder,Bologna,15,34,934,120.0,80.0,98.6,40.1,-2.0630922,outswinging,Head,False
3879705,Anthony Mounier,Bologna,21,33,1293,120.0,0.1,114.4,33.6,1.736429,inswinging,Head,False
3879705,Karim Laribi,Sassuolo,41,25,2485,120.0,0.1,115.3,30.5,1.7241871,outswinging,Other,False
3879705,Emanuele Giaccherini,Bologna,61,5,3665,120.0,80.0,110.9,41.3,-1.8017429,outswinging,Head,False
3879705,Emanuele Giaccherini,Bologna,63,1,3781,120.0,0.1,93.3,18.0,2.5510015,outswinging,Other,False
3879705,Joseph Alfred Duncan,Sassuolo,70,29,4229,120.0,0.1,115.0,28.4,1.7456701,outswinging,Head,False
3879705,Nicola Sansone,Sassuolo,74,36,4476,120.0,0.1,115.2,40.4,1.6893445,outswinging,Unknown,False
3900513,Yoann Court,Troyes,7,33,453,120.0,80.0,116.7,42.0,-1.6574211,inswinging,Unknown,False
3900513,Stéphane Darbion,Troyes,23,6,1386,120.0,80.0,112.1,36.1,-1.7488451,inswinging,Unknown,False
3900513,Éric Bauthéac,Lille,40,32,2432,120.0,0.1,114.7,30.7,1.7422975,inswinging,Other,False
3900513,Éric Bauthéac,Lille,41,6,2466,120.0,0.1,109.4,35.4,1.862513,inswinging,Head,False
3900513,Benjamin Nivet,Troyes,45,18,2718,120.0,0.1,112.8,33.9,1.7806771,outswinging,Other,False
3900513,Florent Balmont,Lille,49,15,2955,120.0,80.0,113.6,41.4,-1.7351047,outswinging,Other,False
3900513,Éric Bauthéac,Lille,49,54,2994,120.0,0.1,111.3,32.2,1.8354661,inswinging,Other,False
3900513,Fabien Camus,Troyes,54,35,3275,120.0,80.0,114.7,44.7,-1.7198248,outswinging,Other,False
3900513,Éric Bauthéac,Lille,58,13,3493,120.0,0.1,115.1,30.3,1.7316463,inswinging,Unknown,False
3900513,Florent Balmont,Lille,62,14,3734,120.0,80.0,111.1,40.7,-1.7935029,outswinging,Head,False
3900513,Florent Balmont,Lille,64,56,3896,120.0,80.0,110.5,34.7,-1.7775136,outswinging,Unknown,False
3900513,Fabien Camus,Troyes,67,37,4057,120.0,80.0,113.1,46.2,-1.7721714,outswinging,Unknown,False
3900513,Florent Balmont,Lille,70,33,4233,120.0,80.0,110.7,39.6,-1.7970527,outswinging,Head,False
3900513,Éric Bauthéac,Lille,75,34,4534,120.0,0.1,115.5,41.0,1.68038,outswinging,Unknown,False
3900513,Stéphane Darbion,Troyes,79,44,4784,120.0,80.0,112.6,75.2,-2.566168,outswinging,Other,False
3900513,Marvin Martin,Lille,87,55,5275,120.0,0.1,114.9,43.0,1.6891221,outswinging,Other,False
3900513,Marvin Martin,Lille,88,15,5295,120.0,0.1,118.7,37.9,1.6051743,outswinging,Unknown,False
3900513,Marvin Martin,Lille,89,21,5361,120.0,0.1,118.2,40.0,1.6158786,outswinging,Unknown,False
3879595,Leandro Greco,Hellas Verona,35,57,2157,120.0,0.1,110.8,37.9,1.8095406,inswinging,Head,False
3879595,Jacopo Sala,Hellas Verona,41,23,2483,120.0,80.0,114.7,39.8,-1.701881,outswinging,Other,False
3879595,Jacopo Sala,Hellas Verona,41,55,2515,120.0,80.0,112.7,41.9,-1.7601031,outswinging,Unknown,False
3879595,Matuzalém Francelino da Silva,Hellas Verona,52,30,3150,120.0,0.1,115.3,33.3,1.711428,inswinging,Unknown,False
3879595,Artur Ioniţă,Hellas Verona,61,39,3699,120.0,80.0,112.0,45.2,-1.7967556,outswinging,Other,False
3879595,Josip Iličić,Fiorentina,64,15,3855,120.0,80.0,116.2,36.1,-1.6571414,inswinging,Unknown,False
3879595,Borja Valero Iglesias,Fiorentina,89,4,5344,120.0,80.0,116.8,74.4,-2.0899425,outswinging,Other,False
69321,Megan Anna Rapinoe,United States Women's,15,57,957,120.0,0.1,101.5,41.9,1.9874657,outswinging,Head,False
69321,Megan Anna Rapinoe,United States Women's,26,56,1616,120.0,0.1,112.1,34.5,1.7965333,outswinging,Other,False
69321,Megan Anna Rapinoe,United States Women's,32,28,1948,120.0,0.1,116.0,26.8,1.7195032,outswinging,Other,False
69321,Tobin Powell Heath,United States Women's,36,53,2213,120.0,80.0,113.5,33.4,-1.7093871,inswinging,Other,False
69321,Tobin Powell Heath,United States Women's,40,0,2400,120.0,80.0,115.3,44.8,-1.7035339,inswinging,Unknown,False
69321,Sherida Spitse,Netherlands Women's,42,48,2568,120.0,80.0,108.9,47.6,-1.900857,outswinging,Other,False
69321,Vivianne Miedema,Netherlands Women's,48,15,2895,120.0,0.1,116.9,37.7,1.6530571,outswinging,Other,False
69321,Megan Anna Rapinoe,United States Women's,45,48,2748,120.0,0.1,116.3,32.8,1.6834669,outswinging,Head,False
69321,Megan Anna Rapinoe,United States Women's,75,52,4552,120.0,0.1,112.8,43.2,1.7363212,outswinging,Head,False
69321,Alexandra Morgan Carrasco,United States Women's,90,55,5455,120.0,80.0,113.9,74.3,-2.3900797,inswinging,Other,False
16073,Lionel Andrés Messi Cuccittini,Barcelona,17,54,1074,120.0,80.0,110.0,71.0,-2.4087775,inswinging,Other,False
16073,Lionel Andrés Messi Cuccittini,Barcelona,19,27,1167,120.0,80.0,109.0,73.0,-2.5748634,inswinging,Other,False
16073,Arthur Henrique Ramos de Oliveira Melo,Barcelona,37,14,2234,120.0,1.0,113.0,4.0,2.7367008,outswinging,Other,False
16073,Arthur Henrique Ramos de Oliveira Melo,Barcelona,56,2,3362,120.0,1.0,115.0,5.0,2.4668517,outswinging,Other,False
16073,Lionel Andrés Messi Cuccittini,Barcelona,57,3,3423,120.0,80.0,116.0,48.0,-1.6951513,inswinging,Other,False
16073,Lionel Andrés Messi Cuccittini,Barcelona,65,7,3907,120.0,80.0,113.0,41.0,-1.7483925,inswinging,Unknown,False
16073,Arthur Henrique Ramos de Oliveira Melo,Barcelona,67,6,4026,120.0,80.0,118.0,39.0,-1.6195382,outswinging,Unknown,False
16073,Antoine Griezmann,Atlético Madrid,76,52,4612,120.0,80.0,117.0,34.0,-1.6359215,inswinging,Head,True
16073,Ousmane Dembélé,Barcelona,87,7,5227,120.0,80.0,112.0,43.0,-1.7837347,outswinging,Other,False
16073,Jorge Resurrección Merodio,Atlético Madrid,92,32,5552,120.0,1.0,118.0,34.0,1.6313283,outswinging,Other,False
2275127,Fara Williams,Reading WFC,13,30,810,120.0,80.0,117.5,44.5,-1.6411028,inswinging,Unknown,False
2275127,Fara Williams,Reading WFC,16,39,999,120.0,0.1,118.4,39.0,1.6119043,outswinging,Head,True
2275127,Molly Pike,Everton LFC,21,10,1270,120.0,80.0,118.1,37.6,-1.6155777,inswinging,Unknown,False
2275127,Fara Williams,Reading WFC,35,26,2126,120.0,0.1,120.0,54.7,1.5707964,outswinging,Unknown,False
2275127,Fara Williams,Reading WFC,41,16,2476,120.0,0.1,116.9,37.6,1.6532755,outswinging,Unknown,False
2275127,Fara Williams,Reading WFC,69,38,4178,120.0,0.1,117.2,41.6,1.6381642,outswinging,Head,True
2275127,Fara Williams,Reading WFC,72,32,4352,120.0,0.1,116.5,36.2,1.6674472,outswinging,Other,False
2275127,Inessa Kaagman,Everton LFC,75,3,4503,120.0,80.0,117.4,33.3,-1.6264135,inswinging,Head,False
2275127,Fara Williams,Reading WFC,77,17,4637,120.0,0.1,120.0,40.9,1.5707964,outswinging,Unknown,False
2275127,Fara Williams,Reading WFC,89,28,5368,120.0,80.0,118.8,40.5,-1.6011667,inswinging,Unknown,False
3775541,Lucy Staniforth,Manchester United,5,11,311,120.0,80.0,110.7,32.3,-1.7633493,outswinging,Head,False
3775541,Lucy Staniforth,Manchester United,6,59,419,120.0,80.0,106.6,26.7,-1.8170989,outswinging,Other,False
3775541,Katie Zelem,Manchester United,15,29,929,120.0,80.0,117.3,67.6,-1.7851918,outswinging,Other,False
3775541,Katie Zelem,Manchester United,15,56,956,120.0,80.0,106.9,48.5,-1.964911,outswinging,Other,False
3775541,Katie Zelem,Manchester United,58,29,3509,120.0,80.0,118.9,40.5,-1.5986372,outswinging,Other,False
3775541,Katie Zelem,Manchester United,90,46,5446,120.0,80.0,117.8,30.8,-1.615482,outswinging,Head,False
3901184,Florian Thauvin,Marseille,2,0,120,120.0,0.1,111.7,34.0,1.8109106,inswinging,Head,False
3901184,Ousmane Dembélé,Rennes,10,57,657,120.0,0.1,115.0,41.4,1.6912754,outswinging,Unknown,False
3901184,Florian Thauvin,Marseille,37,28,2248,120.0,0.1,99.9,49.3,1.9586401,inswinging,Head,False
3901184,Florian Thauvin,Marseille,39,16,2356,120.0,80.0,99.0,27.5,-1.9513026,inswinging,Unknown,False
3901184,Florian Thauvin,Marseille,47,35,2855,120.0,80.0,115.0,75.8,-2.4429328,inswinging,Other,False
3901184,Florian Thauvin,Marseille,49,36,2976,120.0,80.0,116.9,34.3,-1.6385263,inswinging,Other,True
3901184,Rémy Cabella,Marseille,54,58,3298,120.0,0.1,102.2,14.9,2.4479606,outswinging,Other,False
3901184,Ousmane Dembélé,Rennes,56,27,3387,120.0,80.0,115.4,73.5,-2.1866663,outswinging,Other,False
3901184,Florian Thauvin,Marseille,62,13,3733,120.0,80.0,111.7,42.9,-1.7908918,inswinging,Unknown,False
3901184,Ousmane Dembélé,Rennes,63,58,3838,120.0,80.0,111.1,39.2,-1.7855692,outswinging,Other,False
3901184,Florian Thauvin,Marseille,66,5,3965,120.0,80.0,94.2,28.7,-2.0367804,inswinging,Other,False
3901184,Bouna Sarr,Marseille,80,2,4802,120.0,0.1,116.1,40.6,1.6667966,outswinging,Unknown,False
3901184,Bouna Sarr,Marseille,82,38,4958,120.0,80.0,102.6,22.6,-1.8651276,outswinging,Other,False
3901184,Bouna Sarr,Marseille,90,43,5443,120.0,80.0,111.0,45.9,-1.8288417,outswinging,Unknown,False
3879620,Emil Hallfreðsson,Hellas Verona,16,22,982,120.0,0.1,112.0,31.3,1.821799,inswinging,Unknown,False
3879620,Jorge Luiz Frello Filho,Napoli,21,19,1279,120.0,0.1,117.7,42.2,1.625374,outswinging,Unknown,False
3879620,Jorge Luiz Frello Filho,Napoli,30,14,1814,120.0,80.0,115.0,61.0,-1.82812,outswinging,Other,False
3879620,Juan Ignacio Gómez Taleb,Hellas Verona,31,37,1897,120.0,80.0,115.1,49.3,-1.7290704,inswinging,Head,False
3879620,Jorge Luiz Frello Filho,Napoli,47,13,2833,120.0,0.1,116.6,28.0,1.6920621,outswinging,Unknown,False
3879620,Jorge Luiz Frello Filho,Napoli,49,34,2974,120.0,80.0,111.1,38.9,-1.7840488,outswinging,Unknown,False
3879620,Emil Hallfreðsson,Hellas Verona,68,57,4137,120.0,0.1,110.9,41.5,1.7871623,inswinging,Head,False
3879620,Jorge Luiz Frello Filho,Napoli,76,56,4616,120.0,80.0,106.3,39.1,-1.8940132,outswinging,Head,False
3879620,Jorge Luiz Frello Filho,Napoli,84,17,5057,120.0,80.0,110.6,41.4,-1.8096701,outswinging,Head,False
3879618,Paulo Bruno Exequiel Dybala,Juventus,9,38,578,120.0,80.0,116.6,46.5,-1.6719425,inswinging,Unknown,False
3879618,Paulo Bruno Exequiel Dybala,Juventus,40,22,2422,120.0,80.0,115.6,43.6,-1.6910918,inswinging,Unknown,False
3879618,Alessio Cerci,AC Milan,52,42,3162,120.0,0.1,114.5,38.4,1.7134243,inswinging,Head,False
3879618,Paulo Bruno Exequiel Dybala,Juventus,61,9,3669,120.0,80.0,111.9,35.2,-1.7496675,inswinging,Unknown,False
3900563,Juan Fernando Quintero Paniagua,Rennes,9,33,573,120.0,0.1,111.7,28.0,1.8599497,inswinging,Other,False
3900563,Juan Fernando Quintero Paniagua,Rennes,13,45,825,120.0,0.1,112.9,39.9,1.7473313,inswinging,Unknown,False
3900563,Yannis Salibur,Guingamp,22,53,1373,120.0,0.1,110.3,41.0,1.8036579,inswinging,Head,False
3900563,Juan Fernando Quintero Paniagua,Rennes,25,52,1552,120.0,0.1,92.3,61.7,1.9933802,inswinging,Unknown,False
3900563,Yannis Salibur,Guingamp,30,3,1803,120.0,80.0,116.9,52.1,-1.6814536,inswinging,Other,False
3900563,Yannis Salibur,Guingamp,47,56,2876,120.0,0.1,106.3,47.8,1.8504798,inswinging,Other,False
3900563,Yannis Salibur,Guingamp,57,48,3468,120.0,0.1,99.2,52.3,1.9499809,inswinging,Other,False
3900563,Yannis Salibur,Guingamp,58,18,3498,120.0,0.1,111.1,38.8,1.7968402,inswinging,Unknown,False
3900563,Nicolas Benezet,Guingamp,74,41,4481,120.0,0.1,113.3,40.2,1.7363493,outswinging,Unknown,False
3900563,Yannis Salibur,Guingamp,76,9,4569,120.0,80.0,115.8,53.1,-1.7256796,inswinging,Unknown,False
3900563,Nicolas Benezet,Guingamp,76,40,4600,120.0,80.0,115.3,48.5,-1.71891,outswinging,Unknown,False
3900563,Nicolas Benezet,Guingamp,91,28,5488,120.0,80.0,114.1,45.2,-1.7387396,outswinging,Unknown,False
3900563,Yannis Salibur,Guingamp,94,30,5670,120.0,0.1,106.1,43.1,1.8834499,inswinging,Other,False
3869151,Aaron Mooy,Australia,23,34,1414,120.0,80.0,111.6,39.8,-1.7767876,outswinging,Unknown,False
3869151,Riley McGree,Australia,28,7,1687,120.0,0.1,111.9,44.0,1.7532545,inswinging,Head,False
3869151,Rodrigo Javier De Paul,Argentina,64,49,3889,120.0,0.1,110.3,7.1,2.516484,outswinging,Other,False
3869151,Craig Goodwin,Australia,80,37,4837,120.0,0.1,108.8,49.6,1.7933122,inswinging,Other,False
267183,Ivan Rakitić,Barcelona,3,2,182,120.0,0.1,116.2,33.3,1.6847582,outswinging,Other,False
267183,Toni Kroos,Real Madrid,12,9,729,120.0,0.1,104.1,14.9,2.3920097,outswinging,Other,False
267183,Toni Kroos,Real Madrid,12,42,762,120.0,80.0,117.6,57.8,-1.6784862,outswinging,Other,False
267183,Ivan Rakitić,Barcelona,23,6,1386,120.0,80.0,116.1,60.5,-1.7681919,outswinging,Other,False
267183,Toni Kroos,Real Madrid,25,57,1557,120.0,80.0,114.9,43.1,-1.7081376,outswinging,Other,False
267183,Toni Kroos,Real Madrid,26,28,1588,120.0,80.0,111.5,38.9,-1.7747339,outswinging,Unknown,False
267183,Ivan Rakitić,Barcelona,30,1,1801,120.0,0.1,118.9,31.5,1.6058139,outswinging,Unknown,False
267183,Ivan Rakitić,Barcelona,30,22,1822,120.0,0.1,115.8,38.3,1.6803042,outswinging,Other,False
267183,Toni Kroos,Real Madrid,39,3,2343,120.0,80.0,92.5,59.2,-2.4940312,outswinging,Other,False
267183,Toni Kroos,Real Madrid,42,51,2571,120.0,80.0,108.1,42.1,-1.8750328,outswinging,Other,False
267183,Ivan Rakitić,Barcelona,52,40,3160,120.0,0.1,111.6,41.2,1.7723994,outswinging,Unknown,False
267183,Ivan Rakitić,Barcelona,53,17,3197,120.0,80.0,111.6,50.4,-1.8473103,outswinging,Unknown,False
267183,Francisco Román Alarcón Suárez,Real Madrid,57,24,3444,120.0,0.1,109.6,37.1,1.8448073,outswinging,Head,False
